gvkey;datadate;fyear;indfmt;consol;popsrc;datafmt;tic;conm;curcd;at;ib;costat;ggroup;gind;gsector;sic
64821;31/12/2014;2014;FS;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;8136.0360;100.3410;A;6010;601010;60;6798
64821;31/12/2014;2014;INDL;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;8136.0360;100.3410;A;6010;601010;60;6798
64821;31/12/2015;2015;FS;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;8911.1200;144.2600;A;6010;601010;60;6798
64821;31/12/2015;2015;INDL;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;8911.1200;144.2600;A;6010;601010;60;6798
64821;31/12/2016;2016;FS;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;10354.8880;-65.9010;A;6010;601010;60;6798
64821;31/12/2016;2016;INDL;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;10354.8880;-65.9010;A;6010;601010;60;6798
64821;31/12/2017;2017;FS;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;12103.9530;169.0930;A;6010;601010;60;6798
64821;31/12/2017;2017;INDL;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;12103.9530;169.0930;A;6010;601010;60;6798
64821;31/12/2018;2018;FS;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;14464.9560;379.3120;A;6010;601010;60;6798
64821;31/12/2018;2018;INDL;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;14464.9560;379.3120;A;6010;601010;60;6798
64821;31/12/2019;2019;FS;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;18390.5030;363.1650;A;6010;601010;60;6798
64821;31/12/2019;2019;INDL;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;18390.5030;363.1650;A;6010;601010;60;6798
64821;31/12/2020;2020;FS;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;22827.8780;770.9590;A;6010;601010;60;6798
64821;31/12/2020;2020;INDL;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;22827.8780;770.9590;A;6010;601010;60;6798
64821;31/12/2021;2021;FS;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;30219.3730;571.2470;A;6010;601010;60;6798
64821;31/12/2021;2021;INDL;C;D;STD;ARE;ALEXANDRIA R E EQUITIES INC;USD;30219.3730;571.2470;A;6010;601010;60;6798
64929;31/08/1995;1995;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;0.7220;0.1930;A;3510;351030;35;7372
64929;31/08/1996;1996;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;0.9940;0.0230;A;3510;351030;35;7372
64929;31/08/1997;1997;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;3.7780;-1.4360;A;3510;351030;35;7372
64929;31/08/1998;1998;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;2.0110;-2.0690;A;3510;351030;35;7372
64929;31/08/1999;1999;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;1.6110;-0.5770;A;3510;351030;35;7372
64929;31/08/2000;2000;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;1.4660;-0.2580;A;3510;351030;35;7372
64929;31/08/2001;2001;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;1.2570;-0.2260;A;3510;351030;35;7372
64929;31/08/2002;2002;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;1.5860;0.4850;A;3510;351030;35;7372
64929;31/08/2003;2003;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;3.9680;2.5060;A;3510;351030;35;7372
64929;31/08/2004;2004;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;4.9640;0.8360;A;3510;351030;35;7372
64929;31/08/2005;2005;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;5.5610;0.2620;A;3510;351030;35;7372
64929;31/08/2006;2006;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;6.5130;0.6760;A;3510;351030;35;7372
64929;31/08/2007;2007;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;8.8950;1.4660;A;3510;351030;35;7372
64929;31/08/2008;2008;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;11.5530;1.7260;A;3510;351030;35;7372
64929;31/08/2009;2009;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;12.3030;1.4120;A;3510;351030;35;7372
64929;31/08/2010;2010;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;14.6600;2.1560;A;3510;351030;35;7372
64929;31/08/2011;2011;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;15.8670;2.7150;A;3510;351030;35;7372
64929;31/08/2012;2012;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;17.3470;2.8120;A;3510;351030;35;7372
64929;31/08/2013;2013;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;16.0630;2.8870;A;3510;351030;35;7372
64929;31/08/2014;2014;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;20.9810;3.0250;A;3510;351030;35;7372
64929;31/08/2015;2015;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;27.3440;3.8430;A;3510;351030;35;7372
64929;31/08/2016;2016;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;28.0430;4.9500;A;3510;351030;35;7372
64929;31/08/2017;2017;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;38.5120;5.7880;A;3510;351030;35;7372
64929;31/08/2018;2018;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;43.2790;8.9350;A;3510;351030;35;7372
64929;31/08/2019;2019;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;45.1970;8.5830;A;3510;351030;35;7372
64929;31/08/2020;2020;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;168.4220;9.3320;A;3510;351030;35;7372
64929;31/08/2021;2021;INDL;C;D;STD;SLP;SIMULATIONS PLUS INC;USD;179.9780;9.7820;A;3510;351030;35;7372
65421;31/12/1995;1995;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;5.4800;1.6000;A;4520;452030;45;3829
65421;31/12/1996;1996;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;7.8160;1.4070;A;4520;452030;45;3829
65421;31/12/1997;1997;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;41.1920;3.2070;A;4520;452030;45;3829
65421;31/12/1998;1998;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;49.1200;-4.9310;A;4520;452030;45;3829
65421;31/12/1999;1999;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;42.1040;-7.3950;A;4520;452030;45;3829
65421;31/12/2000;2000;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;44.6990;0.0400;A;4520;452030;45;3829
65421;31/12/2001;2001;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;39.6540;-2.8480;A;4520;452030;45;3829
65421;31/12/2002;2002;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;45.1950;-2.0160;A;4520;452030;45;3829
65421;31/12/2003;2003;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;81.9140;8.2780;A;4520;452030;45;3829
65421;31/12/2004;2004;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;105.0780;14.9310;A;4520;452030;45;3829
65421;31/12/2005;2005;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;122.6480;8.1790;A;4520;452030;45;3829
65421;31/12/2006;2006;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;144.2760;8.1960;A;4520;452030;45;3829
65421;31/12/2007;2007;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;243.5390;18.0930;A;4520;452030;45;3829
65421;31/12/2008;2008;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;259.3140;13.9520;A;4520;452030;45;3829
65421;31/12/2009;2009;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;235.7100;-10.5820;A;4520;452030;45;3829
65421;31/12/2010;2010;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;266.0190;11.0680;A;4520;452030;45;3829
65421;31/12/2011;2011;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;312.7910;23.3770;A;4520;452030;45;3829
65421;31/12/2012;2012;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;350.8070;22.9980;A;4520;452030;45;3829
65421;31/12/2013;2013;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;391.4960;21.5090;A;4520;452030;45;3829
65421;31/12/2014;2014;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;425.4630;33.6490;A;4520;452030;45;3829
65421;31/12/2015;2015;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;409.1860;12.8130;A;4520;452030;45;3829
65421;31/12/2016;2016;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;423.7140;11.1070;A;4520;452030;45;3829
65421;31/12/2017;2017;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;458.5780;-14.5160;A;4520;452030;45;3829
65421;31/12/2018;2018;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;506.2440;4.9300;A;4520;452030;45;3829
65421;31/12/2019;2019;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;486.8420;-62.1470;A;4520;452030;45;3829
65421;31/12/2020;2020;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;525.5920;0.6290;A;4520;452030;45;3829
65421;31/12/2021;2021;INDL;C;D;STD;FARO;FARO TECHNOLOGIES INC;USD;479.7400;-39.9640;A;4520;452030;45;3829
65831;31/12/1996;1996;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;110.9760;2.9830;A;2550;255040;25;5500
65831;31/12/1997;1997;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;291.4500;3.7020;A;2550;255040;25;5500
65831;31/12/1998;1998;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;576.1030;18.5570;A;2550;255040;25;5500
65831;31/12/1999;1999;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;1501.1020;44.6490;A;2550;255040;25;5500
65831;31/12/2000;2000;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;1789.2480;74.1720;A;2550;255040;25;5500
65831;31/12/2001;2001;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;1805.9260;79.3290;A;2550;255040;25;5500
65831;31/12/2002;2002;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;2375.3080;108.5090;A;2550;255040;25;5500
65831;31/12/2003;2003;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;2686.2290;87.8350;A;2550;255040;25;5500
65831;31/12/2004;2004;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;2901.6110;95.7110;A;2550;255040;25;5500
65831;31/12/2005;2005;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3025.5010;101.7910;A;2550;255040;25;5500
65831;31/12/2006;2006;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3124.7640;98.5660;A;2550;255040;25;5500
65831;31/12/2007;2007;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3282.7440;114.8360;A;2550;255040;25;5500
65831;31/12/2008;2008;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;2410.7010;-634.1270;A;2550;255040;25;5500
65831;31/12/2009;2009;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;2068.8550;55.6100;A;2550;255040;25;5500
65831;31/12/2010;2010;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;2250.7640;95.9250;A;2550;255040;25;5500
65831;31/12/2011;2011;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;2339.6290;77.6470;A;2550;255040;25;5500
65831;31/12/2012;2012;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;2776.7220;91.2610;A;2550;255040;25;5500
65831;31/12/2013;2013;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3051.1700;84.6780;A;2550;255040;25;5500
65831;31/12/2014;2014;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3183.1350;98.5590;A;2550;255040;25;5500
65831;31/12/2015;2015;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3562.3810;88.0910;A;2550;255040;25;5500
65831;31/12/2016;2016;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3639.3360;94.5160;A;2550;255040;25;5500
65831;31/12/2017;2017;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3818.5180;94.1530;A;2550;255040;25;5500
65831;31/12/2018;2018;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3796.8070;52.3900;A;2550;255040;25;5500
65831;31/12/2019;2019;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;4071.0350;144.5370;A;2550;255040;25;5500
65831;31/12/2020;2020;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;3745.9930;-50.6640;A;2550;255040;25;5500
65831;31/12/2021;2021;INDL;C;D;STD;SAH;SONIC AUTOMOTIVE INC  -CL A;USD;4975.1000;348.9000;A;2550;255040;25;5500
66368;31/12/1995;1995;INDL;C;D;STD;VRSN;VERISIGN INC;USD;4.0520;-1.9940;A;4510;451020;45;7370
66368;31/12/1996;1996;INDL;C;D;STD;VRSN;VERISIGN INC;USD;36.5030;-10.2430;A;4510;451020;45;7370
66368;31/12/1997;1997;INDL;C;D;STD;VRSN;VERISIGN INC;USD;24.4060;-19.1950;A;4510;451020;45;7370
66368;31/12/1998;1998;INDL;C;D;STD;VRSN;VERISIGN INC;USD;64.2950;-19.7430;A;4510;451020;45;7370
66368;31/12/1999;1999;INDL;C;D;STD;VRSN;VERISIGN INC;USD;341.1660;3.9550;A;4510;451020;45;7370
66368;31/12/2000;2000;INDL;C;D;STD;VRSN;VERISIGN INC;USD;19195.2220;-3115.4740;A;4510;451020;45;7370
66368;31/12/2001;2001;INDL;C;D;STD;VRSN;VERISIGN INC;USD;7537.5080;-13355.9520;A;4510;451020;45;7370
66368;31/12/2002;2002;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2391.3180;-4961.2970;A;4510;451020;45;7370
66368;31/12/2003;2003;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2100.2170;-259.8790;A;4510;451020;45;7370
66368;31/12/2004;2004;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2592.8740;186.2250;A;4510;451020;45;7370
66368;31/12/2005;2005;INDL;C;D;STD;VRSN;VERISIGN INC;USD;3172.8990;138.5780;A;4510;451020;45;7370
66368;31/12/2006;2006;INDL;C;D;STD;VRSN;VERISIGN INC;USD;3974.2530;377.9700;A;4510;451020;45;7370
66368;31/12/2007;2007;INDL;C;D;STD;VRSN;VERISIGN INC;USD;4023.1130;-144.6800;A;4510;451020;45;7370
66368;31/12/2008;2008;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2573.2320;92.5920;A;4510;451020;45;7370
66368;31/12/2009;2009;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2470.1440;197.4990;A;4510;451020;45;7370
66368;31/12/2010;2010;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2444.0060;70.0320;A;4510;451020;45;7370
66368;31/12/2011;2011;INDL;C;D;STD;VRSN;VERISIGN INC;USD;1856.1790;138.5560;A;4510;451020;45;7370
66368;31/12/2012;2012;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2062.4760;312.4850;A;4510;451020;45;7370
66368;31/12/2013;2013;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2660.7670;544.4500;A;4510;451020;45;7370
66368;31/12/2014;2014;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2154.8590;355.2600;A;4510;451020;45;7370
66368;31/12/2015;2015;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2357.7370;375.2360;A;4510;451020;45;7370
66368;31/12/2016;2016;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2334.5720;440.6450;A;4510;451020;45;7370
66368;31/12/2017;2017;INDL;C;D;STD;VRSN;VERISIGN INC;USD;2941.1880;457.2480;A;4510;451020;45;7370
66368;31/12/2018;2018;INDL;C;D;STD;VRSN;VERISIGN INC;USD;1914.5040;582.4890;A;4510;451020;45;7370
66368;31/12/2019;2019;INDL;C;D;STD;VRSN;VERISIGN INC;USD;1854.0090;612.2990;A;4510;451020;45;7370
66368;31/12/2020;2020;INDL;C;D;STD;VRSN;VERISIGN INC;USD;1766.9100;814.8880;A;4510;451020;45;7370
66368;31/12/2021;2021;INDL;C;D;STD;VRSN;VERISIGN INC;USD;1983.7640;784.8300;A;4510;451020;45;7370
66586;31/12/1996;1996;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;77.3580;4.7560;A;4520;452030;45;5961
66586;31/12/1997;1997;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;105.4420;5.2040;A;4520;452030;45;5961
66586;31/12/1998;1998;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;164.5100;18.6440;A;4520;452030;45;5961
66586;31/12/1999;1999;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;223.5370;22.7300;A;4520;452030;45;5961
66586;31/12/2000;2000;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;250.4130;31.4630;A;4520;452030;45;5961
66586;31/12/2001;2001;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;244.2350;7.1720;A;4520;452030;45;5961
66586;31/12/2002;2002;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;268.6820;3.2470;A;4520;452030;45;5961
66586;31/12/2003;2003;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;309.2860;5.8880;A;4520;452030;45;5961
66586;31/12/2004;2004;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;286.5420;8.3040;A;4520;452030;45;5961
66586;31/12/2005;2005;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;337.7050;4.4470;A;4520;452030;45;5961
66586;31/12/2006;2006;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;346.6840;13.7760;A;4520;452030;45;5961
66586;31/12/2007;2007;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;380.8790;22.9950;A;4520;452030;45;5961
66586;31/12/2008;2008;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;378.1670;10.3660;A;4520;452030;45;5961
66586;31/12/2009;2009;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;401.0950;-1.2220;A;4520;452030;45;5961
66586;31/12/2010;2010;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;420.9410;22.9610;A;4520;452030;45;5961
66586;31/12/2011;2011;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;468.0190;28.7870;A;4520;452030;45;5961
66586;31/12/2012;2012;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;468.3230;33.0710;A;4520;452030;45;5961
66586;31/12/2013;2013;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;500.9440;35.6820;A;4520;452030;45;5961
66586;31/12/2014;2014;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;539.9600;42.6810;A;4520;452030;45;5961
66586;31/12/2015;2015;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;639.0740;46.8270;A;4520;452030;45;5961
66586;31/12/2016;2016;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;686.1340;48.1110;A;4520;452030;45;5961
66586;31/12/2017;2017;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;747.8510;54.8570;A;4520;452030;45;5961
66586;31/12/2018;2018;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;805.3550;64.5920;A;4520;452030;45;5961
66586;31/12/2019;2019;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;937.3350;82.1110;A;4520;452030;45;5961
66586;31/12/2020;2020;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;1015.3730;55.7650;A;4520;452030;45;5961
66586;31/12/2021;2021;INDL;C;D;STD;CNXN;PC CONNECTION INC;USD;1083.3830;69.9060;A;4520;452030;45;5961
66686;31/12/1998;1998;INDL;C;D;STD;OSPN;ONESPAN INC;USD;9.1010;-3.6490;A;4510;451030;45;3669
66686;31/12/1999;1999;INDL;C;D;STD;OSPN;ONESPAN INC;USD;12.3180;-2.2120;A;4510;451030;45;3669
66686;31/12/2000;2000;INDL;C;D;STD;OSPN;ONESPAN INC;USD;29.3130;-4.1620;A;4510;451030;45;3669
66686;31/12/2001;2001;INDL;C;D;STD;OSPN;ONESPAN INC;USD;17.4510;-12.0340;A;4510;451030;45;3669
66686;31/12/2002;2002;INDL;C;D;STD;OSPN;ONESPAN INC;USD;11.1330;-4.5390;A;4510;451030;45;3669
66686;31/12/2003;2003;INDL;C;D;STD;OSPN;ONESPAN INC;USD;13.3830;0.7610;A;4510;451030;45;3669
66686;31/12/2004;2004;INDL;C;D;STD;OSPN;ONESPAN INC;USD;20.2500;3.2530;A;4510;451030;45;3669
66686;31/12/2005;2005;INDL;C;D;STD;OSPN;ONESPAN INC;USD;41.5050;7.7010;A;4510;451030;45;3669
66686;31/12/2006;2006;INDL;C;D;STD;OSPN;ONESPAN INC;USD;62.6460;12.5870;A;4510;451030;45;3669
66686;31/12/2007;2007;INDL;C;D;STD;OSPN;ONESPAN INC;USD;100.6760;20.9630;A;4510;451030;45;3669
66686;31/12/2008;2008;INDL;C;D;STD;OSPN;ONESPAN INC;USD;127.9500;24.2910;A;4510;451030;45;3669
66686;31/12/2009;2009;INDL;C;D;STD;OSPN;ONESPAN INC;USD;132.7240;11.8620;A;4510;451030;45;3669
66686;31/12/2010;2010;INDL;C;D;STD;OSPN;ONESPAN INC;USD;142.9410;10.8060;A;4510;451030;45;3669
66686;31/12/2011;2011;INDL;C;D;STD;OSPN;ONESPAN INC;USD;168.9230;24.2510;A;4510;451030;45;3669
66686;31/12/2012;2012;INDL;C;D;STD;OSPN;ONESPAN INC;USD;186.5060;16.2290;A;4510;451030;45;3669
66686;31/12/2013;2013;INDL;C;D;STD;OSPN;ONESPAN INC;USD;211.8770;10.9670;A;4510;451030;45;3669
66686;31/12/2014;2014;INDL;C;D;STD;OSPN;ONESPAN INC;USD;251.3380;32.6110;A;4510;451030;45;3669
66686;31/12/2015;2015;INDL;C;D;STD;OSPN;ONESPAN INC;USD;311.8220;42.1940;A;4510;451030;45;3669
66686;31/12/2016;2016;INDL;C;D;STD;OSPN;ONESPAN INC;USD;327.2700;10.5610;A;4510;451030;45;3669
66686;31/12/2017;2017;INDL;C;D;STD;OSPN;ONESPAN INC;USD;337.6220;-22.3990;A;4510;451030;45;3669
66686;31/12/2018;2018;INDL;C;D;STD;OSPN;ONESPAN INC;USD;352.8260;3.8460;A;4510;451030;45;3669
66686;31/12/2019;2019;INDL;C;D;STD;OSPN;ONESPAN INC;USD;384.5700;8.7890;A;4510;451030;45;3669
66686;31/12/2020;2020;INDL;C;D;STD;OSPN;ONESPAN INC;USD;375.2030;-5.4550;A;4510;451030;45;3669
66686;31/12/2021;2021;INDL;C;D;STD;OSPN;ONESPAN INC;USD;342.2710;-30.5840;A;4510;451030;45;3669
112111;31/12/1996;1996;INDL;C;D;STD;CSGP;COSTAR GROUP INC;USD;7.6700;-2.6320;A;2020;202020;20;7370
112111;31/12/1997;1997;INDL;C;D;STD;CSGP;COSTAR GROUP INC;USD;6.5820;-3.2660;A;2020;202020;20;7370
