gvkey;datadate;fyear;indfmt;consol;popsrc;datafmt;tic;conm;curcd;at;ceq;ib;costat;ggroup;gind;gsector;sic
10549;31/07/2017;2017;INDL;C;D;STD;THO;THOR INDUSTRIES INC;USD;2557.9310;1576.5400;374.2540;A;2510;251020;25;3790
10549;31/07/2018;2018;INDL;C;D;STD;THO;THOR INDUSTRIES INC;USD;2778.6650;1937.7410;430.1510;A;2510;251020;25;3790
10549;31/07/2019;2019;INDL;C;D;STD;THO;THOR INDUSTRIES INC;USD;5660.4460;2084.4250;133.2750;A;2510;251020;25;3790
10549;31/07/2020;2020;INDL;C;D;STD;THO;THOR INDUSTRIES INC;USD;5771.4600;2319.7820;222.9740;A;2510;251020;25;3790
10549;31/07/2021;2021;INDL;C;D;STD;THO;THOR INDUSTRIES INC;USD;6654.0880;2921.8430;659.8720;A;2510;251020;25;3790
11032;31/12/1992;1992;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;472.4270;202.9030;20.0200;A;3510;351020;35;8062
11032;31/12/1993;1993;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;460.4220;224.4880;24.0110;A;3510;351020;35;8062
11032;31/12/1994;1994;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;521.4920;260.6290;28.7200;A;3510;351020;35;8062
11032;31/12/1995;1995;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;748.0510;297.7000;35.4840;A;3510;351020;35;8062
11032;31/12/1996;1996;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;965.7950;452.9800;50.6710;A;3510;351020;35;8062
11032;31/12/1997;1997;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;1085.3490;526.6070;67.2760;A;3510;351020;35;8062
11032;31/12/1998;1998;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;1448.0950;627.0070;79.5580;A;3510;351020;35;8062
11032;31/12/1999;1999;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;1497.9730;641.6110;77.7750;A;3510;351020;35;8062
11032;31/12/2000;2000;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;1742.3770;716.5740;93.3620;A;3510;351020;35;8062
11032;31/12/2001;2001;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;2114.5840;807.9000;100.7500;A;3510;351020;35;8062
11032;31/12/2002;2002;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;2323.2290;917.4590;175.3610;A;3510;351020;35;8062
11032;31/12/2003;2003;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;2772.7300;1090.9220;199.2690;A;3510;351020;35;8062
11032;31/12/2004;2004;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3022.8430;1220.5860;170.0060;A;3510;351020;35;8062
11032;31/12/2005;2005;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;2858.7090;1205.0980;109.8430;A;3510;351020;35;8062
11032;31/12/2006;2006;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3277.0420;1402.4640;259.5940;A;3510;351020;35;8062
11032;31/12/2007;2007;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3608.6570;1517.1990;170.5190;A;3510;351020;35;8062
11032;31/12/2008;2008;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3742.4620;1543.8500;192.9410;A;3510;351020;35;8062
11032;31/12/2009;2009;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;3964.4630;1751.0710;260.3730;A;3510;351020;35;8062
11032;31/12/2010;2010;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;7527.9360;1978.7720;230.1830;A;3510;351020;35;8062
11032;31/12/2011;2011;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;7665.2450;2296.3520;398.1670;A;3510;351020;35;8062
11032;31/12/2012;2012;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;8200.8430;2713.3450;443.4460;A;3510;351020;35;8062
11032;31/12/2013;2013;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;8311.7230;3249.9790;510.7330;A;3510;351020;35;8062
11032;31/12/2014;2014;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;8974.4430;3735.9460;545.3430;A;3510;351020;35;8062
11032;31/12/2015;2015;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;9634.1130;4249.6470;680.5280;A;3510;351020;35;8062
11032;31/12/2016;2016;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;10317.8020;4533.2200;702.4090;A;3510;351020;35;8062
11032;31/12/2017;2017;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;10761.8280;4989.5140;752.3030;A;3510;351020;35;8062
11032;31/12/2018;2018;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;11265.4800;5389.2620;779.7050;A;3510;351020;35;8062
11032;31/12/2019;2019;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;11668.2500;5504.1050;814.8540;A;3510;351020;35;8062
11032;31/12/2020;2020;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;13476.8790;6317.1460;943.9530;A;3510;351020;35;8062
11032;31/12/2021;2021;INDL;C;D;STD;UHS;UNIVERSAL HEALTH SVCS INC;USD;13093.5430;6089.6640;991.5900;A;3510;351020;35;8062
12142;31/05/1992;1991;INDL;C;D;STD;ORCL;ORACLE CORP;USD;955.5720;435.0340;61.5100;A;4510;451030;45;7370
12142;31/05/1993;1992;INDL;C;D;STD;ORCL;ORACLE CORP;USD;1184.0200;528.0390;141.7260;A;4510;451030;45;7370
12142;31/05/1994;1993;INDL;C;D;STD;ORCL;ORACLE CORP;USD;1594.9840;740.5530;283.7200;A;4510;451030;45;7370
12142;31/05/1995;1994;INDL;C;D;STD;ORCL;ORACLE CORP;USD;2424.5170;1211.3580;441.5180;A;4510;451030;45;7370
12142;31/05/1996;1995;INDL;C;D;STD;ORCL;ORACLE CORP;USD;3357.2430;1870.4490;603.2790;A;4510;451030;45;7370
12142;31/05/1997;1996;INDL;C;D;STD;ORCL;ORACLE CORP;USD;4624.3150;2369.7120;821.4570;A;4510;451030;45;7370
12142;31/05/1998;1997;INDL;C;D;STD;ORCL;ORACLE CORP;USD;5819.0110;2957.5580;813.6950;A;4510;451030;45;7370
12142;31/05/1999;1998;INDL;C;D;STD;ORCL;ORACLE CORP;USD;7259.6540;3695.2670;1289.7580;A;4510;451030;45;7370
12142;31/05/2000;1999;INDL;C;D;STD;ORCL;ORACLE CORP;USD;13076.7790;6461.4630;6296.8030;A;4510;451030;45;7370
12142;31/05/2001;2000;INDL;C;D;STD;ORCL;ORACLE CORP;USD;11030.1600;6277.7710;2561.0960;A;4510;451030;45;7370
12142;31/05/2002;2001;INDL;C;D;STD;ORCL;ORACLE CORP;USD;10800.0000;6117.0000;2224.0000;A;4510;451030;45;7370
12142;31/05/2003;2002;INDL;C;D;STD;ORCL;ORACLE CORP;USD;11064.0000;6320.0000;2307.0000;A;4510;451030;45;7370
12142;31/05/2004;2003;INDL;C;D;STD;ORCL;ORACLE CORP;USD;12763.0000;7995.0000;2681.0000;A;4510;451030;45;7370
12142;31/05/2005;2004;INDL;C;D;STD;ORCL;ORACLE CORP;USD;20687.0000;10837.0000;2886.0000;A;4510;451030;45;7370
12142;31/05/2006;2005;INDL;C;D;STD;ORCL;ORACLE CORP;USD;29029.0000;15012.0000;3381.0000;A;4510;451030;45;7370
12142;31/05/2007;2006;INDL;C;D;STD;ORCL;ORACLE CORP;USD;34572.0000;16919.0000;4274.0000;A;4510;451030;45;7370
12142;31/05/2008;2007;INDL;C;D;STD;ORCL;ORACLE CORP;USD;47268.0000;23025.0000;5521.0000;A;4510;451030;45;7370
12142;31/05/2009;2008;INDL;C;D;STD;ORCL;ORACLE CORP;USD;47416.0000;25090.0000;5593.0000;A;4510;451030;45;7370
12142;31/05/2010;2009;INDL;C;D;STD;ORCL;ORACLE CORP;USD;61578.0000;30798.0000;6135.0000;A;4510;451030;45;7370
12142;31/05/2011;2010;INDL;C;D;STD;ORCL;ORACLE CORP;USD;73535.0000;39776.0000;8547.0000;A;4510;451030;45;7370
12142;31/05/2012;2011;INDL;C;D;STD;ORCL;ORACLE CORP;USD;78327.0000;43688.0000;9981.0000;A;4510;451030;45;7370
12142;31/05/2013;2012;INDL;C;D;STD;ORCL;ORACLE CORP;USD;81812.0000;44648.0000;10925.0000;A;4510;451030;45;7370
12142;31/05/2014;2013;INDL;C;D;STD;ORCL;ORACLE CORP;USD;90344.0000;46878.0000;10955.0000;A;4510;451030;45;7370
12142;31/05/2015;2014;INDL;C;D;STD;ORCL;ORACLE CORP;USD;110903.0000;48663.0000;9938.0000;A;4510;451030;45;7370
12142;31/05/2016;2015;INDL;C;D;STD;ORCL;ORACLE CORP;USD;112180.0000;47289.0000;8901.0000;A;4510;451030;45;7370
12142;31/05/2017;2016;INDL;C;D;STD;ORCL;ORACLE CORP;USD;134991.0000;53860.0000;9335.0000;A;4510;451030;45;7370
12142;31/05/2018;2017;INDL;C;D;STD;ORCL;ORACLE CORP;USD;137264.0000;45726.0000;3825.0000;A;4510;451030;45;7370
12142;31/05/2019;2018;INDL;C;D;STD;ORCL;ORACLE CORP;USD;108709.0000;21785.0000;11083.0000;A;4510;451030;45;7370
12142;31/05/2020;2019;INDL;C;D;STD;ORCL;ORACLE CORP;USD;115438.0000;12074.0000;10135.0000;A;4510;451030;45;7370
12142;31/05/2021;2020;INDL;C;D;STD;ORCL;ORACLE CORP;USD;131107.0000;5238.0000;13746.0000;A;4510;451030;45;7370
12266;29/02/1992;1991;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;259.1550;142.5740;19.6950;A;2030;203040;20;4213
12266;28/02/1993;1992;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;305.8720;165.8870;23.9360;A;2030;203040;20;4213
12266;28/02/1994;1993;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;380.4290;249.3110;31.2930;A;2030;203040;20;4213
12266;31/12/1994;1994;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;453.6370;276.4140;36.6620;A;2030;203040;20;4213
12266;31/12/1995;1995;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;507.6790;309.0520;36.3800;A;2030;203040;20;4213
12266;31/12/1996;1996;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;549.2110;348.3710;40.5550;A;2030;203040;20;4213
12266;31/12/1997;1997;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;667.6380;395.1180;48.3780;A;2030;203040;20;4213
12266;31/12/1998;1998;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;769.1960;440.5880;57.2460;A;2030;203040;20;4213
12266;31/12/1999;1999;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;896.8790;494.7720;60.0110;A;2030;203040;20;4213
12266;31/12/2000;2000;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;927.2070;536.0840;48.0230;A;2030;203040;20;4213
12266;31/12/2001;2001;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;964.0140;590.0490;47.7440;A;2030;203040;20;4213
12266;31/12/2002;2002;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1062.8780;647.6430;61.6270;A;2030;203040;20;4213
12266;31/12/2003;2003;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1121.5270;709.1110;73.7270;A;2030;203040;20;4213
12266;31/12/2004;2004;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1225.7750;773.1690;87.3100;A;2030;203040;20;4213
12266;31/12/2005;2005;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1385.7620;862.4510;98.5340;A;2030;203040;20;4213
12266;31/12/2006;2006;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1478.1730;870.3510;98.6430;A;2030;203040;20;4213
12266;31/12/2007;2007;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1321.4080;832.7880;75.3570;A;2030;203040;20;4213
12266;31/12/2008;2008;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1275.3180;745.5300;67.5800;A;2030;203040;20;4213
12266;31/12/2009;2009;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1173.0090;704.6500;56.5840;A;2030;203040;20;4213
12266;31/12/2010;2010;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1151.5520;668.9750;80.0390;A;2030;203040;20;4213
12266;31/12/2011;2011;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1302.4160;725.1470;102.7570;A;2030;203040;20;4213
12266;31/12/2012;2012;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1334.9000;714.8970;103.0340;A;2030;203040;20;4213
12266;31/12/2013;2013;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1354.0970;772.5190;86.7850;A;2030;203040;20;4213
12266;31/12/2014;2014;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1480.4620;833.8600;98.6500;A;2030;203040;20;4213
12266;31/12/2015;2015;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1613.6840;935.6540;123.7140;A;2030;203040;20;4213
12266;31/12/2016;2016;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1793.0030;994.7870;79.1290;A;2030;203040;20;4213
12266;31/12/2017;2017;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;1807.9910;1184.7820;202.8890;A;2030;203040;20;4213
12266;31/12/2018;2018;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;2083.5040;1264.7530;168.1480;A;2030;203040;20;4213
12266;31/12/2019;2019;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;2143.8640;1111.0080;166.9440;A;2030;203040;20;4213
12266;31/12/2020;2020;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;2156.6760;1195.0400;169.0780;A;2030;203040;20;4213
12266;31/12/2021;2021;INDL;C;D;STD;WERN;WERNER ENTERPRISES INC;USD;2603.7130;1327.5500;259.0520;A;2030;203040;20;4213
12395;31/10/1992;1992;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;384.8360;136.4120;17.3540;A;2520;252010;25;1531
12395;31/10/1993;1993;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;475.9980;167.0060;27.4190;A;2520;252010;25;1531
12395;31/10/1994;1994;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;586.8930;204.1760;36.1770;A;2520;252010;25;1531
12395;31/10/1995;1995;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;692.4570;256.6590;49.9320;A;2520;252010;25;1531
12395;31/10/1996;1996;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;837.9260;314.6770;53.7440;A;2520;252010;25;1531
12395;31/10/1997;1997;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;1118.6260;385.2520;67.8470;A;2520;252010;25;1531
12395;31/10/1998;1998;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;1254.4680;525.7560;85.8190;A;2520;252010;25;1531
12395;31/10/1999;1999;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;1668.0620;616.3340;103.0270;A;2520;252010;25;1531
12395;31/10/2000;2000;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;2030.2540;745.1450;145.9430;A;2520;252010;25;1531
12395;31/10/2001;2001;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;2532.2000;912.5830;213.6730;A;2520;252010;25;1531
12395;31/10/2002;2002;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;2895.3650;1129.5090;219.8870;A;2520;252010;25;1531
12395;31/10/2003;2003;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;3787.3910;1476.6280;259.8200;A;2520;252010;25;1531
12395;31/10/2004;2004;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;4905.5780;1919.9870;409.1110;A;2520;252010;25;1531
12395;31/10/2005;2005;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;6343.8400;2763.5710;806.1100;A;2520;252010;25;1531
12395;31/10/2006;2006;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;7583.5410;3415.9260;687.2130;A;2520;252010;25;1531
12395;31/10/2007;2007;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;7220.3160;3527.2340;35.6510;A;2520;252010;25;1531
12395;31/10/2008;2008;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;6586.8360;3237.6530;-297.8100;A;2520;252010;25;1531
12395;31/10/2009;2009;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;5634.4440;2513.1990;-755.8250;A;2520;252010;25;1531
12395;31/10/2010;2010;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;5171.5550;2555.4530;-3.3740;A;2520;252010;25;1531
12395;31/10/2011;2011;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;5055.2460;2586.3530;39.7950;A;2520;252010;25;1531
12395;31/10/2012;2012;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;6181.0440;3121.7000;487.1460;A;2520;252010;25;1531
12395;31/10/2013;2013;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;6827.4590;3332.9870;170.6060;A;2520;252010;25;1531
12395;31/10/2014;2014;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;8416.9020;3854.3760;340.0320;A;2520;252010;25;1531
12395;31/10/2015;2015;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;9206.5150;4222.5570;363.1670;A;2520;252010;25;1531
12395;31/10/2016;2016;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;9736.7890;4229.2920;382.0950;A;2520;252010;25;1531
12395;31/10/2017;2017;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;9445.2250;4531.1940;535.4950;A;2520;252010;25;1531
12395;31/10/2018;2018;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;10244.5900;4760.1990;748.1510;A;2520;252010;25;1531
12395;31/10/2019;2019;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;10828.1380;5071.8160;590.0070;A;2520;252010;25;1531
12395;31/10/2020;2020;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;11065.7330;4875.2350;446.6240;A;2520;252010;25;1531
12395;31/10/2021;2021;INDL;C;D;STD;TOL;TOLL BROTHERS INC;USD;11537.8500;5295.0240;833.6270;A;2520;252010;25;1531
12825;30/09/1992;1992;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;112.4470;90.0650;5.9360;A;3020;302020;30;2050
12825;30/09/1993;1993;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;121.4940;97.9560;8.3500;A;3020;302020;30;2050
12825;30/09/1994;1994;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;127.3660;100.5450;8.5320;A;3020;302020;30;2050
12825;30/09/1995;1995;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;123.3090;96.0840;5.8040;A;3020;302020;30;2050
12825;30/09/1996;1996;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;123.1280;96.7080;5.8430;A;3020;302020;30;2050
12825;30/09/1997;1997;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;136.8270;105.9040;8.1590;A;3020;302020;30;2050
12825;30/09/1998;1998;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;213.2610;119.6810;11.8500;A;3020;302020;30;2050
12825;30/09/1999;1999;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;213.6800;131.1690;14.2640;A;3020;302020;30;2050
12825;30/09/2000;2000;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;220.0390;133.2740;9.9680;A;3020;302020;30;2050
12825;30/09/2001;2001;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;224.4810;146.1430;11.8760;A;3020;302020;30;2050
12825;30/09/2002;2002;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;220.0360;168.7090;18.1130;A;3020;302020;30;2050
12825;30/09/2003;2003;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;236.6830;182.5640;19.9020;A;3020;302020;30;2050
12825;30/09/2004;2004;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;277.4240;210.0960;22.7100;A;3020;302020;30;2050
12825;30/09/2005;2005;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;305.9240;234.7620;26.0430;A;3020;302020;30;2050
12825;30/09/2006;2006;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;340.8080;262.8730;29.4500;A;3020;302020;30;2050
12825;30/09/2007;2007;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;380.2880;295.5820;32.1120;A;3020;302020;30;2050
12825;30/09/2008;2008;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;408.4080;316.7780;27.9080;A;3020;302020;30;2050
12825;30/09/2009;2009;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;439.8270;342.8440;41.3120;A;3020;302020;30;2050
12825;30/09/2010;2010;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;483.9940;380.5750;48.4090;A;3020;302020;30;2050
12825;30/09/2011;2011;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;550.8160;432.3880;55.0630;A;3020;302020;30;2050
12825;30/09/2012;2012;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;603.0440;475.4870;54.1180;A;3020;302020;30;2050
12825;30/09/2013;2013;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;645.6610;516.5650;64.3810;A;3020;302020;30;2050
12825;30/09/2014;2014;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;704.7730;562.5180;71.8140;A;3020;302020;30;2050
12825;30/09/2015;2015;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;742.9350;599.9190;70.1830;A;3020;302020;30;2050
12825;30/09/2016;2016;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;790.4870;637.9740;75.9750;A;3020;302020;30;2050
12825;30/09/2017;2017;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;867.2280;682.3220;79.1740;A;3020;302020;30;2050
12825;30/09/2018;2018;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;932.0130;759.0910;103.5960;A;3020;302020;30;2050
12825;30/09/2019;2019;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;1019.3390;833.7510;94.8190;A;3020;302020;30;2050
12825;30/09/2020;2020;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;1056.5530;809.4980;18.3050;A;3020;302020;30;2050
12825;30/09/2021;2021;INDL;C;D;STD;JJSF;J & J SNACK FOODS CORP;USD;1122.2190;845.6540;55.6070;A;3020;302020;30;2050
13988;31/12/1992;1992;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;5905.2360;258.8080;81.2280;A;4020;402030;40;6282
13988;31/12/1992;1992;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;5905.2360;258.8080;81.2280;A;4020;402030;40;6282
13988;31/12/1993;1993;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;6896.5170;379.1730;124.3680;A;4020;402030;40;6282
13988;31/12/1993;1993;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;6896.5170;379.1730;124.3680;A;4020;402030;40;6282
13988;31/12/1994;1994;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;7917.8620;467.0140;135.3430;A;4020;402030;40;6282
13988;31/12/1994;1994;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;7917.8620;467.0140;135.3430;A;4020;402030;40;6282
13988;31/12/1995;1995;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;10552.0080;632.8940;172.6040;A;4020;402030;40;6282
13988;31/12/1995;1995;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;10552.0080;632.8940;172.6040;A;4020;402030;40;6282
13988;31/12/1996;1996;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;13778.7680;854.5550;233.8030;A;4020;402030;40;6282
13988;31/12/1996;1996;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;13778.7680;854.5550;233.8030;A;4020;402030;40;6282
13988;31/12/1997;1997;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;16481.7070;1145.1170;270.2770;A;4020;402030;40;6282
13988;31/12/1997;1997;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;16481.7070;1145.1170;270.2770;A;4020;402030;40;6282
13988;31/12/1998;1998;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;22264.3900;1428.6220;348.4620;A;4020;402030;40;6282
13988;31/12/1998;1998;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;22264.3900;1428.6220;348.4620;A;4020;402030;40;6282
13988;31/12/1999;1999;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;29299.0610;2273.9350;588.8770;A;4020;402030;40;6282
13988;31/12/1999;1999;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;29299.0610;2273.9350;588.8770;A;4020;402030;40;6282
13988;31/12/2000;2000;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;38153.9690;4229.7120;718.1370;A;4020;402030;40;6282
13988;31/12/2000;2000;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;38153.9690;4229.7120;718.1370;A;4020;402030;40;6282
13988;31/12/2001;2001;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;40464.0000;4163.0000;78.0000;A;4020;402030;40;6282
13988;31/12/2001;2001;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;40464.0000;4163.0000;78.0000;A;4020;402030;40;6282
13988;31/12/2002;2002;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;39705.0000;4011.0000;97.0000;A;4020;402030;40;6282
13988;31/12/2002;2002;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;39705.0000;4011.0000;97.0000;A;4020;402030;40;6282
13988;31/12/2003;2003;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;45866.0000;4461.0000;472.0000;A;4020;402030;40;6282
13988;31/12/2003;2003;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;45866.0000;4461.0000;472.0000;A;4020;402030;40;6282
13988;31/12/2004;2004;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;47133.0000;4386.0000;414.0000;A;4020;402030;40;6282
13988;31/12/2004;2004;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;47133.0000;4386.0000;414.0000;A;4020;402030;40;6282
13988;31/12/2005;2005;FS;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;47351.0000;4450.0000;730.0000;A;4020;402030;40;6282
13988;31/12/2005;2005;INDL;C;D;STD;SCHW;SCHWAB (CHARLES) CORP;USD;47351.0000;4450.0000;730.0000;A;4020;402030;40;6282
